"Date","US TSP - NSA","CA TSP - NSA","UK TSP - NSA","GR TSP - NSA"
1960-02-01,-4.74631751227494,-3.31634579086445,-2.26876090750438,0.546448087431696
1960-03-01,-1.54639175257731,-0.0351404642445983,0.892857142857158,-1.73913043478262
1960-04-01,0.872600349040114,-1.75178205253393,-5.48672566371681,3.20796460176991
1960-05-01,-0.865051903114162,2.95976783016618,3.55805243445694,6.32368703108253
1960-06-01,4.71204188481674,-2.48276927235167,-2.71247739602171,14.1129032258064
1960-07-01,-2.83333333333332,-2.18764229573758,0.185873605947939,7.33215547703181
1960-08-01,-0.171526586620926,6.55993199206573,5.38033395176252,8.31275720164609
1960-09-01,-4.29553264604809,-4.96514521245276,-1.056338028169,0.0759878419452891
1960-10-01,-2.51346499102336,-0.0259828513181078,1.42348754448399,-5.84662110858009
1960-11-01,3.13075506445672,3.84446221511394,-4.91228070175439,-1.93548387096775
1960-12-01,1.42857142857142,4.87264886510213,1.10701107011073,-2.30263157894738
1961-01-01,3.69718309859158,5.66508793185741,4.01459854014597,-1.010101010101
1961-02-01,2.88624787775888,3.26615705350939,4.91228070175439,-0.935374149659857
1961-03-01,3.13531353135314,1.88593539703902,4.34782608695651,-1.03004291845494
1961-04-01,2.07999999999999,4.59536665510811,2.24358974358974,1.99479618386817
1961-05-01,1.25391849529782,1.99703207880776,-1.2539184952978,4.33673469387756
1961-06-01,-0.309597523219832,0.708879567862052,-8.09523809523809,0.570497147514265
1961-07-01,-0.15527950310559,1.7950727711436,-2.76338514680483,-8.26580226904378
1961-08-01,4.04354587869365,1.5233637804786,-3.90763765541741,-4.68197879858657
1961-09-01,-1.04633781763828,-1.6120397358872,-1.47874306839187,-4.6339202965709
1961-10-01,-1.05740181268882,0.592503022974593,-2.4390243902439,1.84645286686104
1961-11-01,3.05343511450382,3.03071282606082,1.15384615384615,6.58396946564886
1961-12-01,0.59259259259259,2.2109116364538,1.71102661596958,-3.31244404655326
1962-01-01,-3.24005891016199,-2.57116358707284,0.186915887850463,-1.85185185185186
1962-02-01,0.913242009132416,0.582868356691974,0.932835820895526,-1.50943396226416
1962-03-01,0.301659125188517,-0.116480540469693,-2.58780036968577,-0.862068965517259
1962-04-01,-3.30827067669174,-2.69092287284442,7.21062618595826,-3.38164251207728
1962-05-01,-6.68740279937791,-8.26005542655982,-2.12389380530972,-7.69999999999998
1962-06-01,-11.1666666666667,-6.52340752110513,-8.8607594936709,-9.10075839653306
1962-07-01,1.68855534709193,2.37920553401111,-0.396825396825401,-3.09892729439809
1962-08-01,3.50553505535055,2.42287742287743,3.78486055776894,-3.93603936039361
1962-09-01,-0.891265597147947,-4.73778903178517,-0.191938579654519,-1.53649167733674
1962-10-01,-2.6978417266187,1.5493844432009,0.57692307692309,-8.32249674902473
1962-11-01,8.31792975970426,7.83020492509039,4.0152963671128,11.2056737588653
1962-12-01,3.07167235494879,0.450356931823626,1.47058823529411,4.59183673469386
1963-01-01,3.64238410596025,4.91263772079047,0.362318840579726,-3.65853658536584
1963-02-01,1.1182108626198,-3.24902635287698,1.80505415162454,-2.78481012658229
1963-03-01,-0.78988941548181,2.98692145038764,2.12765957446807,-0.130208333333316
1963-04-01,4.93630573248406,4.82114612483272,1.3888888888889,2.47718383311603
1963-05-01,1.82094081942338,1.62357447549403,1.02739726027397,8.77862595419846
1963-06-01,-0.149031296572298,-3.70925600719579,-0.847457627118659,1.6374269005848
1963-07-01,-2.53731343283583,-2.68523049093308,1.53846153846156,-0.460299194476412
1963-08-01,1.83767228177643,0.670404680643592,2.86195286195284,4.16184971098266
1963-09-01,3.45864661654136,3.01186584332243,2.12765957446809,2.7746947835738
1963-10-01,1.16279069767443,0.794863506802632,2.08333333333334,-2.05183585313174
1963-11-01,-0.574712643678194,-1.00287159453669,1.41287284144427,-2.86659316427784
1963-12-01,2.31213872832373,3.46904218508431,1.85758513931888,0.908059023836554
1964-01-01,2.25988700564971,2.66539539781703,-2.27963525835868,5.84926884139481
1964-02-01,2.07182320441988,-0.842758926591273,-2.64385692068426,2.76301806588737
1964-03-01,2.43572395128553,3.89034891523149,2.71565495207665,4.03309203722855
1964-04-01,1.05680317040952,3.66931740201026,1.71073094867808,-0.497017892644165
1964-05-01,0.261437908496715,3.46286633958933,-1.52905198776757,-2.09790209790208
1964-06-01,-0.651890482398938,-0.189427202248029,-1.39751552795031,-1.73469387755101
1964-07-01,3.57806691449814,2.27869738446262,3.46456692913386,2.18068535825543
1964-08-01,-1.07671601615074,-0.604600865119934,1.06544901065448,2.03252032520326
1964-09-01,1.83673469387754,4.29627614855843,0.301204819277122,0.697211155378476
1964-10-01,1.89267423736362,0.36392086203012,-2.40240240240241,-3.56083086053412
1964-11-01,0.699300699300701,0.406302411830037,-4.46153846153847,-3.48717948717949
1964-12-01,-1.77951388888889,0.403481943300777,-3.7037037037037,0.42507970244421
1965-01-01,2.364118426867,5.60847304722739,1.67224080267557,-0.423280423280425
1965-02-01,0.863371465573054,-0.438207233192795,2.30263157894738,-1.59404888416577
1965-03-01,0.106997646051791,-0.88138614964623,-3.53697749196142,-2.15982721382289
1965-04-01,1.30397605814451,2.44171144636554,0.333333333333326,-0.331125827814571
1965-05-01,1.3082928887951,-0.235937054188705,1.82724252491696,-2.54706533776302
1965-06-01,-5.08227452614039,-6.82095675990804,-4.24143556280588,-2.38636363636363
1965-07-01,-0.30721966205836,-1.02467241175778,-3.57751277683134,-1.28055878928988
1965-08-01,2.04710543693594,2.44507526060925,1.23674911660777,1.53301886792454
1965-09-01,3.42968075927525,1.68350952358776,2.61780104712043,0.116144018583044
1965-10-01,2.29405630865483,1.77242437427007,6.12244897959182,-3.01624129930394
1965-11-01,0.774719673802244,-2.82496681142136,2.40384615384615,-2.51196172248803
1965-12-01,0.384381954278772,2.01331403762663,-1.87793427230049,-1.4723926380368
1966-01-01,1.88735706403878,4.15484486006765,1.43540669856461,3.23785803237856
1966-02-01,-0.41259607144821,-2.45600653772815,3.14465408805031,1.20627261761159
1966-03-01,-4.11165366638034,-1.36057461377778,-2.13414634146339,-1.43027413587605
1966-04-01,2.73128060306128,0.927488307305532,-0.467289719626189,-2.66021765417168
1966-05-01,-5.51655363730828,-3.30782522833868,3.12989045383411,-6.08695652173914
1966-06-01,-0.550716110497751,-0.557012555991363,1.21396054628226,-4.62962962962963
1966-07-01,-0.294079632658771,-1.65355800872874,-4.34782608695653,-5.82524271844659
1966-08-01,-5.91434676652099,-7.40296878151809,-10.9717868338558,0.589101620029458
1966-09-01,-3.96003564064825,-2.46930982341934,-1.23239436619716,2.78184480234258
1966-10-01,-1.1761791390227,1.94190064511042,-1.42602495543672,-3.13390313390311
1966-11-01,5.37215980309487,-0.661176197656876,-2.3508137432188,-3.08823529411764
1966-12-01,0.980239963232315,2.4326638642379,2.77777777777776,0.606980273141105
1967-01-01,4.23180909448712,6.83081911565402,4.14414414414415,-0.452488687782808
1967-02-01,3.84883715991418,0.947311012045903,-0.173010380622845,6.66666666666666
1967-03-01,2.5541069831838,3.3496588092973,1.38648180242634,1.84659090909092
1967-04-01,1.8466709393213,2.06829933518949,5.29914529914532,-1.11576011157602
1967-05-01,2.1536686163537,-3.73768301508656,2.11038961038962,-1.97461212976022
1967-06-01,-0.892179754480669,2.58275694556894,0.476947535771065,-1.58273381294963
1967-07-01,2.23494629692004,3.2179138807771,2.37341772151896,1.60818713450291
1967-08-01,1.53455590046195,-1.1808400240319,0.772797527047906,12.3741007194245
1967-09-01,1.45773129336589,1.97426600636716,5.06134969325153,4.22535211267604
1967-10-01,-0.182679115548963,-5.83739837398372,5.25547445255476,1.10565110565113
1967-11-01,-3.25215312712706,2.53727047717723,3.88349514563107,4.61725394896718
1967-12-01,3.21091887197906,0.955439041641875,-1.73564753004006,1.97444831591174
1968-01-01,0.340170609557952,-2.84475088967972,1.35869565217392,5.92255125284738
1968-02-01,-4.79932345256215,-4.38291247910991,2.94906166219838,0.430107526881722
1968-03-01,-2.37715243426944,-2.458908455341,2.08333333333334,-0.107066381156317
1968-04-01,7.58810762085967,8.92008983909965,10.5867346938776,4.82315112540194
1968-05-01,3.04867302312649,-0.945384069320654,4.61361014994233,0.613496932515312
1968-06-01,3.25389403157148,5.268007462347,2.2050716648291,2.03252032520326
1968-07-01,-0.393583643782538,-0.567328369660374,5.28586839266451,1.29482071713147
1968-08-01,-2.4436799666827,2.58764970547961,2.6639344262295,1.17994100294986
1968-09-01,3.20710985557132,4.78415170295038,2.29540918163675,-1.26336248785228
1968-10-01,2.67074713553229,1.50236070811133,-3.12195121951222,1.37795275590552
1968-11-01,1.92361971792048,3.74413578094963,1.20845921450152,-2.03883495145632
1968-12-01,1.47764765988582,2.04692960559161,2.18905472636815,-2.08126858275521
1969-01-01,-4.14884350648333,2.62870690952881,4.28432327166506,2.83400809716601
1969-02-01,-0.838370376193978,-4.74872114556021,-3.17460317460319,1.4763779527559
1969-03-01,-2.8633747349648,3.18954399337837,-4.2430086788814,0.0969932104752672
1969-04-01,1.6460281635606,2.82607073571109,-1.30916414904329,-0.096899224806202
1969-05-01,3.34473415247952,2.59238430419246,-4.89795918367347,4.36469447138701
1969-06-01,-5.64661901320682,-10.8298557080209,-7.08154506437769,0.743494423791825
1969-07-01,-5.06329830521051,-5.73099995042389,-3.46420323325635,-4.4280442804428
1969-08-01,-0.586300676940374,5.02550617933211,-0.358851674641148,3.66795366795367
1969-09-01,0.520253081203044,-0.674992238590729,1.32052821128451,0.651769087523255
1969-10-01,1.72081873846641,1.40150636727532,-1.8957345971564,3.88529139685477
1969-11-01,1.09060985691747,2.54253298730227,1.08695652173915,4.98664292074801
1969-12-01,-5.5131759851752,-1.11417101409925,2.8673835125448,-3.13825275657338
1970-01-01,-0.703773951972516,-3.87734489149515,5.22648083623693,-3.85288966725042
1970-02-01,-3.48484661853158,2.66978158187364,-3.09050772626932,-2.93204553294238
1970-03-01,1.43251422828641,-0.0337837837837883,-2.61958997722095,-2.38095238095239
1970-04-01,-3.93798694170956,-8.78078842216169,-1.98830409356725,0.76447033127047
1970-05-01,-12.3447377051882,-9.75351959203244,-10.2625298329356,-10.4226878612717
1970-06-01,-0.882673463596827,-2.1045387039519,-2.39361702127658,-3.89191369227669
1970-07-01,-0.313781827243156,4.56350674658971,1.90735694822886,-1.19597146454048
1970-08-01,2.74023131514961,2.61978343438157,2.67379679144384,4.86302824378848
1970-09-01,6.67461359530008,4.50579891722894,2.08333333333334,-3.19967598217902
1970-10-01,2.12296993076348,-2.80689404854873,6.50510204081634,-1.69456066945606
1970-11-01,-0.477388397548484,4.35909332669437,-6.22754491017964,-2.66014045541605
1970-12-01,6.91202830894302,2.74889122631993,0.510855683269482,-2.14254481853957
1971-01-01,4.66353318864548,2.91175042742262,2.03303684879287,5.92046470062555
1971-02-01,4.15087181643175,-0.0646067703793414,-1.49439601494396,7.6987977219996
1971-03-01,2.76131282018641,2.69163673678811,-1.26422250316056,2.74187230708971
1971-04-01,3.49241696249922,1.62581315639583,8.83482714468633,-2.0015249714068
1971-05-01,-1.42956012736237,-4.32153392330385,12.1176470588235,-4.43493483758024
1971-06-01,-1.67663175743573,1.41822105749962,0.419727177334751,0.52920822308162
1971-07-01,-0.423862538104347,-0.340477276181802,6.47857889237197,1.15407977323346
1971-08-01,-1.99097256765842,-0.728019603656359,1.17762512266931,-0.180144115292254
1971-09-01,2.25837847827236,-1.47081417143793,3.29776915615906,-6.27631842791256
1971-10-01,-2.15358867903921,-8.37448153268813,-2.4413145539906,-2.58878904578519
1971-11-01,-4.82892416249327,0.468567409037788,-2.30991337824831,-6.03997364375138
1971-12-01,7.01105339823221,11.8571718951148,6.10837438423645,6.33473585787751
1972-01-01,4.44015081235377,8.92240596038527,5.84958217270195,3.95691360738623
1972-02-01,2.2022237216572,3.33388944500056,2.80701754385966,6.85134277860012
1972-03-01,2.59648426438487,-2.43701172312965,3.15699658703072,3.54245002968534
1972-04-01,1.1463660684606,1.0480638399588,2.72952853598014,3.11544342507647
1972-05-01,-1.36337232918687,2.75584103646556,1.85185185185185,1.77942539388322
1972-06-01,0.0842890084318825,-2.22417014193252,-5.29644268774702,-1.03806228373703
1972-07-01,-1.10674509255072,2.31551494625504,1.66944908180299,-0.478468899521544
1972-08-01,3.13004126400257,5.25994370984017,4.43349753694581,4.08653846153846
1972-09-01,-1.65674460259052,-1.83723061658635,-6.28930817610061,-2.82465802096285
1972-10-01,-0.0981404431565898,-2.62968546563422,-1.84563758389264,-3.47349177330896
1972-11-01,4.99020142632997,4.39854320249134,3.16239316239318,1.49621212121212
1972-12-01,2.01520623161663,3.35709590980333,2.89975144987572,-1.99664116439635
1973-01-01,0.196732997874402,1.65011658432389,-4.58937198067633,4.74105102817974
1973-02-01,-4.45205989894887,0.257454965432048,-7.59493670886076,-1.49063806580624
1973-03-01,-2.22703727833394,-0.871179091701778,-2.3744292237443,3.74607861229012
1973-04-01,-2.46426101047663,-3.30471133205288,2.24508886810103,0.14229811454996
1973-05-01,-3.27992242638405,-3.73897295086755,-0.731930466605668,-8.86323268206038
1973-06-01,-2.8307994506282,-0.380617137308294,2.67281105990784,-3.13778990450204
1973-07-01,1.79397133870603,6.73629242819844,-5.83482944344704,-6.11670020120727
1973-08-01,-1.42137206649367,-2.47879973907373,-3.05052430886559,-1.22160308615515
1973-09-01,2.49786402002766,4.54682274247492,-1.17994100294984,-1.12822738121067
1973-10-01,4.52081505295234,5.50872534749436,2.98507462686566,1.64581961816984
1973-11-01,-7.89879411549306,-10.3611115322226,-4.92753623188404,-2.31001727115716
1973-12-01,-7.69246670262242,0.440565886163204,-16.3617886178862,-6.78453038674033
1974-01-01,1.98972488910451,0.729091245853615,-0.24301336573511,3.60360360360361
1974-02-01,-2.70062347100974,3.78957574136604,-2.0706455542022,0.41189931350114
1974-03-01,4.28898021483863,-2.16624522862342,-6.46766169154229,-2.8714676390155
1974-04-01,-5.64036225704998,-9.46266297905966,-3.45744680851065,2.39324260910372
1974-05-01,-3.7815930504087,-6.19863262782748,0.688705234159792,-0.641613198900113
1974-06-01,-0.446695344420792,-2.18175121639172,-8.2079343365253,-3.52859778597785
1974-07-01,-8.20874019381634,4.72934811688119,-9.23994038748138,-3.80109968921826
1974-08-01,-7.88241941389853,-12.9692703602785,-12.807881773399,2.31113320079522
1974-09-01,-10.4520270029779,-7.90211766752184,-9.03954802259886,-4.4449842118047
1974-10-01,2.59243507650643,5.72716863985646,-4.55486542443064,-2.66903914590748
1974-11-01,3.73414779037632,-5.05855689899632,-7.80911062906723,2.76834682684775
1974-12-01,-6.78154459044761,-1.7615239887112,-10.8235294117647,5.31130876747139
1975-01-01,8.89649811836265,17.2583850039501,18.2058047493404,4.488416988417
1975-02-01,10.1626395924464,2.72866476112702,43.75,6.72055427251732
1975-03-01,4.41628287286385,-1.6624765236056,9.78260869565215,6.38389958883358
1975-04-01,1.26522896624812,1.91289409862569,5.65770862800568,3.80390561432058
1975-05-01,6.32774815750685,2.19824893657108,9.50468540829986,-3.13541054281793
1975-06-01,3.06621297253711,2.38575725235275,0.855745721271399,-4.02589520534089
1975-07-01,0.657464997538909,-0.343033668470268,-6.42424242424242,3.60455311973019
1975-08-01,-7.74537305170324,-1.21425922580276,-2.72020725388603,1.20040691759919
1975-09-01,-1.61081657269348,-6.01886610838388,10.7856191744341,-2.57338158423803
1975-10-01,4.22505133242903,-4.65397339123491,3.48557692307692,2.68262484523317
1975-11-01,1.63817474683468,5.35808277743762,6.85249709639954,5.20498392282961
1975-12-01,-1.79770583653111,-2.78035501269359,-0.869565217391328,1.68099331423112
1976-01-01,9.69045872561808,9.00748788724125,7.56578947368424,2.06650385121172
1976-02-01,4.71405770934631,3.3624197877683,1.12130479102954,1.10436223081171
1976-03-01,0.512622378134031,-1.88853105977403,0,1.71126888767522
1976-04-01,0.501446011169119,1.98559895265112,1.00806451612904,-1.91516019330589
1976-05-01,-0.750634564353429,0.0837193726628279,1.19760479041916,-4.8905109489051
1976-06-01,0.660422538549244,-1.89326343966095,-6.4102564102564,-0.0959324635456468
1976-07-01,2.6691729634739,-0.519160627161182,0.421496311907261,-0.979450739389295
1976-08-01,-0.887133216457248,-0.168560191225348,-4.40713536201467,-1.28006206361521
1976-09-01,2.01072551588174,-1.86015453591531,-5.81778265642152,0.23575638506876
1976-10-01,-3.29994486838465,-3.81512441679626,-11.5384615384615,-4.42963543708351
1976-11-01,-0.480891127232382,-7.01834167045627,4.08432147562583,0.266611977030368
1976-12-01,3.99626201672326,9.93587653515921,9.24050632911394,0.981795868275712
1977-01-01,-0.0933225029501357,-1.47500790888958,12.7462340672074,2.00526635608671
1977-02-01,-2.41380253053954,1.23620309050774,4.93319630010277,-1.05242255758539
1977-03-01,-0.467965740144436,1.30733854022122,4.60333006856023,-0.88300220750553
1977-04-01,-1.37124794171351,-2.67290213382124,0.468164794007499,4.6770601336303
1977-05-01,0.0689035037329868,-1.36712270931552,9.31966449207827,2.37911025145068
1977-06-01,0.64150104621657,5.10094884782762,-0.937766410912187,-2.21046665407143
1977-07-01,1.17908258557434,0.222062759396471,-0.0860585197934748,0.0386398763524139
1977-08-01,-2.6128623413446,-2.9249271912765,7.40740740740744,2.70374662031672
1977-09-01,-1.58388610409656,-0.321937605900531,8.90136327185243,0.0564121850319731
1977-10-01,-2.45149604180282,-2.95379323447359,0.810014727540497,1.46588987032513
1977-11-01,0.977976076447276,4.83756298105158,-6.0628195763331,2.35228746064085
1977-12-01,-0.0781401157728193,4.13865628808429,0.544323483670319,-1.68295331161781
1978-01-01,-3.73758783386625,-5.77110014250795,-0.232018561484908,1.60132523467698
1978-02-01,-0.976048737425375,0.725131204679279,-5.34883720930233,0.797101449275359
1978-03-01,0.185062056338778,5.72547927770268,-0.0819000819000855,-1.00647016534868
1978-04-01,4.55634145416176,1.71547881045088,2.29508196721311,-0.853304284676824
1978-05-01,5.28347821796473,4.36985668053628,5.76923076923079,-1.95934810474273
1978-06-01,0.63227617853445,-0.230341259435129,-0.83333333333335,3.23122898767279
1978-07-01,-0.407370266486483,6.00536335867015,1.60427807486632,1.93595078704539
1978-08-01,7.18696610727214,3.21832148032737,7.74436090225564,2.44941427050055
1978-09-01,0.0731512291124469,4.25657964145723,1.39567341242148,2.54677754677753
1978-10-01,-3.71168462334567,-5.35705945542012,-2.61527873365448,1.52052711606693
1978-11-01,-6.49999668914855,4.43808395841558,-4.31095406360426,-2.82908969878518
1978-12-01,1.80196541085006,3.08710033076075,2.51107828655834,-0.291145744134252
1979-01-01,3.87677167157576,3.54469060351414,-1.00864553314122,1.56303675712813
1979-02-01,-1.23042523595018,2.21041758890362,0.509461426491997,-2.94266869609336
1979-03-01,2.00654535675448,5.84757752497547,13.4685010861695,-1.65534065168147
1979-04-01,2.3327743574752,1.22342928455984,6.19017230376516,-0.779588944011336
1979-05-01,-2.23683001550285,2.38225168596856,-0.300480769230782,-3.07142857142856
1979-06-01,2.49077015825641,6.49746326505097,-5.48523206751055,-3.81355932203391
1979-07-01,1.34393246421827,-3.72649699396322,-3.38010204081632,0.727829917640296
1979-08-01,4.81234842108833,8.80559655991271,0.462046204620465,2.09165240540028
1979-09-01,1.13227656803976,3.33805226213651,1.05124835742445,1.58316260011174
1979-10-01,-4.22416718407032,-9.85335837295722,1.10533159947984,-1.83351668500184
1979-11-01,-0.419673062078405,7.62060952212098,-9.77491961414793,-4.18378782218901
1979-12-01,4.61032329508205,6.68090514350268,0.712758374910918,0.233918128654969
1980-01-01,3.46456970303141,11.8317642581777,3.32625619249823,-1.49747180085571
1980-02-01,3.39785344189489,8.13138038171324,6.71232876712329,4.81737413622904
1980-03-01,-9.88656723256054,-18.0153061689881,-3.27342747111682,-4.8220003767188
1980-04-01,-1.77682577974114,4.02485563924834,-1.52621101526211,-1.54363744310311
1980-05-01,4.98269204987547,5.4440540554994,1.01078167115904,2.43216080402012
1980-06-01,6.59140303842718,4.54524706729623,4.53635757171448,2.39403453689168
1980-07-01,4.7874515449941,6.59907342275695,6.25398851308231,2.74051360674586
1980-08-01,3.37442637443247,0.938845352192167,0.360360360360376,0.671516508114152
1980-09-01,3.16724917235419,1.89494186229996,2.21424296828244,-1.0746711135816
1980-10-01,2.80647897941964,-0.880072919063364,1.87353629976581,0.936504963476302
1980-11-01,3.96029685692978,7.23522978371982,3.79310344827586,-2.8205604008165
